Row ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Order ID,Customer Name,Customer Segment,Province,Region,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date,Returns
1676,19/09/2012,Medium,23,4689.66,0.01,Regular Air,2176.19,194.3,11.54,12096,Michelle Lonsdale,Home Office,Northwest Territories,Northwest Territories,Furniture,Office Furnishings,Electrix Halogen Magnifier Lamp,Large Box,0.59,21/09/2012,Returned
1710,24/12/2011,Low,25,3019.41,0.04,Regular Air,1269.05,120.97,7.11,12289,Brendan Dodson,Corporate,Northwest Territories,Northwest Territories,Technology,Office Machines,Canon BP1200DH 12-Digit Bubble Jet Printing Calculator,Medium Box,0.36,28/12/2011,Sold
1718,23/03/2012,Medium,5,36.86,0.07,Regular Air,-32.82,5.81,8.49,12352,Hunter Glantz,Corporate,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories,Fellowes Black Plastic Comb Bindings,Small Box,0.39,24/03/2012,Sold
1727,15/10/2011,Critical,12,22079.47,0.06,Regular Air,5322.14,1938.02,13.99,12419,Sylvia Foulston,Corporate,Northwest Territories,Northwest Territories,Technology,Office Machines,Polycom ViewStation™ Adapter H323 Videoconferencing Unit,Medium Box,0.38,17/10/2011,Sold
1745,07/08/2010,Critical,24,5407.31,0.04,Delivery Truck,1068.48,226.67,28.16,12485,Eugene Barchas,Home Office,Northwest Territories,Northwest Territories,Furniture,Chairs & Chairmats,Hon GuestStacker Chair,Jumbo Drum,0.59,08/08/2010,Sold
1751,03/03/2009,Low,34,74.3,0.08,Regular Air,-129.01,2.08,5.33,12544,Jim Radford,Corporate,Northwest Territories,Northwest Territories,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43,10/03/2009,Sold
1770,09/02/2010,Low,44,21506.77,0.06,Regular Air,1260.51,499.99,24.49,12704,Carlos Soltero,Small Business,Northwest Territories,Northwest Territories,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box,0.36,09/02/2010,Returned
1771,09/02/2010,Low,28,669.02,0.02,Delivery Truck,-1274.02,20.98,53.03,12704,Carlos Soltero,Small Business,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Jumbo Drum,0.78,11/02/2010,Returned
1781,17/01/2009,Critical,40,1143.49,0.08,Regular Air,-193.44,30.53,19.99,12771,Carlos Soltero,Small Business,Northwest Territories,Northwest Territories,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Small Box,0.39,17/01/2009,Sold
1782,17/01/2009,Critical,46,78.08,0.01,Regular Air,-43.10,1.68,1.57,12771,Carlos Soltero,Small Business,Northwest Territories,Northwest Territories,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,19/01/2009,Sold
1806,30/08/2010,Critical,19,5297.47,0.02,Delivery Truck,-158.93,270.98,50,12929,Jim Radford,Corporate,Northwest Territories,Northwest Territories,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,0.77,31/08/2010,Sold
1807,30/08/2010,Critical,20,95.3,0,Regular Air,29.68,4.48,1.22,12929,Jim Radford,Corporate,Northwest Territories,Northwest Territories,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,Wrap Bag,0.36,31/08/2010,Sold
1842,11/09/2009,High,40,460.68,0.01,Regular Air,-116.76,10.9,7.46,13280,Grant Carroll,Small Business,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization,Crate-A-Files™,Small Box,0.59,12/09/2009,Sold
1843,11/09/2009,High,49,318.7585,0.1,Regular Air,-160.95,7.99,5.03,13280,Grant Carroll,Small Business,Northwest Territories,Northwest Territories,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,12/09/2009,Sold
1848,16/07/2009,Not Specified,47,1020.61,0.04,Regular Air,-209.61,21.66,13.99,13313,Skye Norling,Home Office,Northwest Territories,Northwest Territories,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,Medium Box,0.52,17/07/2009,Sold
1855,15/11/2012,Low,44,268.34,0.09,Regular Air,-240.83,6.48,8.88,13346,Doug Bickford,Corporate,Northwest Territories,Northwest Territories,Office Supplies,Paper,Xerox 224,Small Box,0.37,20/11/2012,Sold
1913,10/09/2011,Low,6,209,0.08,Regular Air,12.32,35.44,7.5,13702,Grant Carroll,Small Business,Northwest Territories,Northwest Territories,Office Supplies,Paper,Xerox 1906,Small Box,0.38,14/09/2011,Sold
1928,10/04/2011,Not Specified,30,501.32,0.04,Regular Air,-119.08,15.99,13.18,13795,Muhammed MacIntyre,Small Business,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,13/04/2011,Sold
1929,10/04/2011,Not Specified,23,275.16,0.05,Express Air,43.35,11.34,5.01,13795,Muhammed MacIntyre,Small Business,Northwest Territories,Northwest Territories,Office Supplies,Paper,Xerox 188,Small Box,0.36,13/04/2011,Sold
1930,10/04/2011,Not Specified,37,1302.99,0.02,Regular Air,545.49,35.44,5.09,13795,Muhammed MacIntyre,Small Business,Northwest Territories,Northwest Territories,Office Supplies,Paper,Xerox 1932,Small Box,0.38,11/04/2011,Sold
1978,09/10/2011,High,1,40.1,0.09,Regular Air,-16.07,30.98,11.63,14116,Doug Bickford,Small Business,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories,GBC Linen Binding Covers,Small Box,0.37,11/10/2011,Sold
1979,09/10/2011,High,42,1414.05,0.09,Regular Air,161.48,34.54,14.72,14116,Doug Bickford,Small Business,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories,GBC Recycled Grain Textured Covers,Small Box,0.37,10/10/2011,Sold
2013,23/10/2012,Critical,34,5350.61,0.09,Delivery Truck,-1059.20,170.98,60.49,14372,Beth Thompson,Corporate,Northwest Territories,Northwest Territories,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",Jumbo Box,0.69,25/10/2012,Sold
2058,08/01/2012,Low,15,310.87,0.07,Regular Air,-21.48,20.95,4,14726,Ralph Knight,Consumer,Northwest Territories,Northwest Territories,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.6,08/01/2012,Sold
2070,25/01/2010,Not Specified,48,9062.73,0.09,Regular Air,3122.78,207.48,0.99,14819,Carl Jackson,Home Office,Northwest Territories,Northwest Territories,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,0.55,27/01/2010,Sold
2071,25/01/2010,Not Specified,27,1584.1,0.07,Delivery Truck,-478.22,58.14,36.61,14819,Carl Jackson,Home Office,Northwest Territories,Northwest Territories,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,26/01/2010,Sold
2114,27/01/2011,Not Specified,42,283.58,0.03,Regular Air,-14.23,6.64,4.95,15106,Dorothy Badders,Home Office,Northwest Territories,Northwest Territories,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Small Pack,0.37,29/01/2011,Returned
2115,27/01/2011,Not Specified,39,5403.37,0.06,Delivery Truck,948.79,145.45,17.85,15106,Dorothy Badders,Home Office,Northwest Territories,Northwest Territories,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,27/01/2011,Returned
2116,27/01/2011,Not Specified,35,82.15,0.03,Regular Air,-6.33,2.21,1.12,15106,Dorothy Badders,Home Office,Northwest Territories,Northwest Territories,Office Supplies,Pens & Art Supplies,Newell 327,Wrap Bag,0.58,29/01/2011,Returned
2117,27/08/2009,High,50,2066.16,0.02,Regular Air,372.36,40.99,17.48,15108,Delfina Latchford,Small Business,Northwest Territories,Northwest Territories,Office Supplies,Paper,Xerox 1893,Small Box,0.36,29/08/2009,Sold
2129,17/03/2011,Critical,18,4605.36,0.02,Delivery Truck,678.26,243.98,43.32,15205,Julia West,Corporate,Northwest Territories,Northwest Territories,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Jumbo Drum,0.55,19/03/2011,Sold
2130,17/03/2011,Critical,42,1753.51,0.02,Regular Air,155.72,39.98,9.2,15205,Julia West,Corporate,Northwest Territories,Northwest Territories,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag,0.65,18/03/2011,Sold
2161,06/06/2012,Critical,31,426.34,0,Regular Air,73.53,12.58,5.16,15591,Brad Eason,Small Business,Northwest Territories,Northwest Territories,Furniture,Office Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Small Box,0.43,08/06/2012,Sold
2206,11/04/2011,High,36,1837.44,0.01,Delivery Truck,-1414.41,48.58,54.11,15907,Thomas Seio,Home Office,Northwest Territories,Northwest Territories,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Jumbo Box,0.69,13/04/2011,Sold
2207,11/04/2011,High,36,3722.29,0.04,Express Air,950.68,105.98,13.99,15907,Thomas Seio,Home Office,Northwest Territories,Northwest Territories,Furniture,Office Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Medium Box,0.65,14/04/2011,Sold
2208,11/04/2011,High,4,28.05,0.09,Regular Air,-5.41,7.04,2.17,15907,Thomas Seio,Home Office,Northwest Territories,Northwest Territories,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Wrap Bag,0.38,12/04/2011,Sold
2209,06/11/2012,Low,32,311.44,0.04,Regular Air,74.07,9.78,1.99,15937,Monica Federle,Corporate,Northwest Territories,Northwest Territories,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Pack,0.43,10/11/2012,Sold
2210,06/11/2012,Low,17,215.65,0.01,Express Air,77.38,12.22,2.85,15937,Monica Federle,Corporate,Northwest Territories,Northwest Territories,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack,0.55,15/11/2012,Sold
2221,16/05/2012,High,3,121.12,0.1,Regular Air,-118.82,43.98,1.99,16039,Michelle Lonsdale,Home Office,Northwest Territories,Northwest Territories,Technology,Computer Peripherals,"Memorex 80 Minute CD-R Spindle, 100/Pack",Small Pack,0.44,17/05/2012,Sold
2246,09/04/2012,Not Specified,8,300.2,0,Regular Air,6.41,34.76,8.22,16193,Frank Price,Corporate,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,11/04/2012,Sold
2247,09/04/2012,Not Specified,29,1364.8025,0.07,Regular Air,-183.68,55.99,5,16193,Frank Price,Corporate,Northwest Territories,Northwest Territories,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,11/04/2012,Sold
2281,05/08/2012,Medium,19,128.21,0.05,Regular Air,-55.13,6.48,6.57,16423,Bryan Davis,Corporate,Northwest Territories,Northwest Territories,Office Supplies,Paper,Xerox 20,Small Box,0.37,07/08/2012,Sold
2283,22/07/2009,Not Specified,9,252.79,0.09,Regular Air,58.23,30.56,2.99,16451,Don Jones,Corporate,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories,Surelock™ Post Binders,Small Box,0.35,23/07/2009,Sold
2294,09/05/2010,Not Specified,10,50.97,0.09,Regular Air,4.45,5.16,0.73,16545,Carlos Soltero,Small Business,Northwest Territories,Northwest Territories,Office Supplies,Pens & Art Supplies,Colorific® Watercolor Pencils,Wrap Bag,0.56,11/05/2010,Sold
2295,09/05/2010,Not Specified,1,4.99,0.04,Regular Air,-3.06,3.68,1.32,16545,Carlos Soltero,Small Business,Northwest Territories,Northwest Territories,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Wrap Bag,0.83,11/05/2010,Sold
2296,18/02/2009,Not Specified,30,10554.63,0.09,Delivery Truck,1240.25,355.98,58.92,16547,Nicole Hansen,Corporate,Northwest Territories,Northwest Territories,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,20/02/2009,Sold
2297,18/02/2009,Not Specified,8,1749.64,0.04,Delivery Truck,-533.23,218.75,69.64,16547,Nicole Hansen,Corporate,Northwest Territories,Northwest Territories,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,18/02/2009,Sold
2316,27/06/2012,High,47,1943.72,0.03,Regular Air,-1003.58,41.47,34.2,16706,Beth Thompson,Corporate,Northwest Territories,Northwest Territories,Furniture,Office Furnishings,Eldon Econocleat® Chair Mats for Low Pile Carpets,Wrap Bag,0.73,28/06/2012,Sold
2317,27/06/2012,High,6,18.37,0.01,Regular Air,-4.06,2.78,1.2,16706,Beth Thompson,Corporate,Northwest Territories,Northwest Territories,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.58,28/06/2012,Sold
2318,27/06/2012,High,49,6175.777,0.07,Express Air,1881.58,155.99,3.9,16706,Beth Thompson,Corporate,Northwest Territories,Northwest Territories,Technology,Telephones and Communication,T39m,Small Box,0.55,29/06/2012,Sold
2323,30/09/2010,Medium,6,157.97,0.01,Regular Air,-42.38,22.84,16.87,16741,Nicole Hansen,Small Business,Northwest Territories,Northwest Territories,Office Supplies,Paper,Xerox 1982,Small Box,0.39,01/10/2010,Sold
2346,15/04/2010,Critical,25,144.84,0.09,Regular Air,-120.99,5.78,8.09,16932,Carlos Soltero,Consumer,Northwest Territories,Northwest Territories,Office Supplies,Paper,Xerox 1924,Small Box,0.36,16/04/2010,Sold
2347,15/04/2010,Critical,20,127.16,0.09,Regular Air,12.88,6.7,1.56,16932,Carlos Soltero,Consumer,Northwest Territories,Northwest Territories,Office Supplies,Pens & Art Supplies,Turquoise Lead Holder with Pocket Clip,Wrap Bag,0.52,15/04/2010,Sold
2383,14/09/2011,Not Specified,4,5472.12,0.06,Delivery Truck,-2816.34,1360.14,14.7,17283,Dorothy Badders,Home Office,Northwest Territories,Northwest Territories,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,Jumbo Drum,0.59,15/09/2011,Sold
2384,21/09/2010,High,7,1810.67,0.09,Delivery Truck,-541.87,270.98,50,17286,Muhammed MacIntyre,Small Business,Northwest Territories,Northwest Territories,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,0.77,22/09/2010,Sold
2402,17/08/2010,Not Specified,31,633.56,0.09,Regular Air,-158.87,20.97,6.5,17409,Muhammed MacIntyre,Small Business,Northwest Territories,Northwest Territories,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78,19/08/2010,Sold
2445,16/09/2009,Low,27,644.4,0.04,Regular Air,-97.28,22.84,16.87,17764,Don Miller,Home Office,Northwest Territories,Northwest Territories,Office Supplies,Paper,Xerox 1982,Small Box,0.39,16/09/2009,Sold
2483,22/06/2009,High,7,1211.98,0.1,Delivery Truck,-80.83,180.98,26.2,18080,Sylvia Foulston,Corporate,Northwest Territories,Northwest Territories,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Jumbo Drum,0.59,23/06/2009,Sold
2487,28/08/2012,Not Specified,27,3316.08,0.08,Delivery Truck,-514.32,130.98,30,18113,Becky Castell,Consumer,Northwest Territories,Northwest Territories,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,0.78,30/08/2012,Sold
2489,07/06/2011,Critical,48,207.08,0.09,Regular Air,-131.82,4.28,5.17,18144,Dorothy Wardle,Corporate,Northwest Territories,Northwest Territories,Office Supplies,Paper,Xerox 1971,Small Box,0.4,09/06/2011,Sold
2490,07/06/2011,Critical,8,234.28,0.09,Regular Air,-65.42,28.28,13.99,18144,Dorothy Wardle,Corporate,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization,Eldon Portable Mobile Manager,Medium Box,0.58,09/06/2011,Sold
2491,07/06/2011,Critical,41,1779.8915,0.09,Regular Air,-250.17,55.99,5,18144,Dorothy Wardle,Corporate,Northwest Territories,Northwest Territories,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,09/06/2011,Sold
2520,09/10/2009,Not Specified,30,114.12,0.05,Regular Air,15.73,3.8,1.49,18308,Ann Chong,Corporate,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,0.38,11/10/2009,Sold
2521,09/10/2009,Not Specified,15,436.05,0.09,Regular Air,-92.58,30.73,4,18308,Ann Chong,Corporate,Northwest Territories,Northwest Territories,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,0.75,09/10/2009,Sold
2522,09/10/2009,Not Specified,49,5247.4835,0,Regular Air,1465.87,125.99,8.08,18308,Ann Chong,Corporate,Northwest Territories,Northwest Territories,Technology,Telephones and Communication,StarTAC ST7762,Small Box,0.57,10/10/2009,Sold
2615,05/12/2010,Not Specified,9,173.417,0,Regular Air,18.23,20.99,0.99,18887,Clay Rozendal,Corporate,Northwest Territories,Northwest Territories,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.37,07/12/2010,Sold
2624,07/06/2009,Low,18,23792.93,0,Regular Air,10951.31,1270.99,19.99,19010,Grant Carroll,Small Business,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Small Box,0.35,09/06/2009,Returned
2637,27/07/2009,Critical,21,256.12,0.03,Regular Air,-18.19,11.97,4.98,19078,Brendan Dodson,Corporate,Northwest Territories,Northwest Territories,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58,28/07/2009,Returned
2643,05/09/2011,Low,30,387,0.01,Express Air,-31.45,12.28,6.13,19138,Carlos Daly,Home Office,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box,0.57,10/09/2011,Returned
2726,11/01/2009,High,31,1143.45,0.06,Regular Air,304.42,39.24,1.99,19655,Alan Barnes,Corporate,Northwest Territories,Northwest Territories,Technology,Computer Peripherals,Verbatim DVD-R 4.7GB authoring disc,Small Pack,0.51,12/01/2009,Sold
2727,15/08/2010,Medium,2,42.31,0.06,Regular Air,-53.08,17.98,8.51,19686,Alan Barnes,Corporate,Northwest Territories,Northwest Territories,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,15/08/2010,Sold
2728,15/08/2010,Medium,11,152.67,0.04,Regular Air,12.76,12.95,4.98,19686,Alan Barnes,Corporate,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box,0.4,17/08/2010,Sold
2768,05/08/2009,Not Specified,49,82.61,0.08,Regular Air,-46.25,1.68,1.57,20007,Nicole Hansen,Small Business,Northwest Territories,Northwest Territories,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,06/08/2009,Sold
2782,17/09/2011,Medium,31,789.94,0.1,Delivery Truck,-190.41,25.98,14.36,20071,Cari Schnelling,Home Office,Northwest Territories,Northwest Territories,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,0.6,19/09/2011,Sold
2796,22/10/2011,Low,42,435.24,0.08,Express Air,174.89,10.31,1.79,20160,Chad Cunningham,Small Business,Northwest Territories,Northwest Territories,Office Supplies,Paper,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",Wrap Bag,0.38,24/10/2011,Sold
2811,14/11/2009,Medium,8,473.7,0.05,Regular Air,72.51,59.78,10.29,20263,Bryan Mills,Small Business,Northwest Territories,Northwest Territories,Office Supplies,Binders and Binder Accessories,GBC Recycled Regency Composition Covers,Small Box,0.39,15/11/2009,Sold
2812,14/11/2009,Medium,33,553.5625,0.08,Regular Air,-76.86,20.99,1.25,20263,Bryan Mills,Small Business,Northwest Territories,Northwest Territories,Technology,Telephones and Communication,Accessory29,Small Pack,0.83,16/11/2009,Sold
2935,03/07/2010,Medium,32,54.78,0.02,Regular Air,-30.54,1.68,1.57,21285,Adrian Hane,Corporate,Northwest Territories,Northwest Territories,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,04/07/2010,Sold
2936,03/07/2010,Medium,47,304.83,0.1,Regular Air,23.82,7.08,2.35,21285,Adrian Hane,Corporate,Northwest Territories,Northwest Territories,Office Supplies,Pens & Art Supplies,SANFORD Major Accent™ Highlighters,Wrap Bag,0.47,05/07/2010,Sold
2956,30/01/2009,Low,31,16066.85,0.07,Regular Air,7416.43,574.74,24.49,21383,Rick Reed,Consumer,Northwest Territories,Northwest Territories,Technology,Office Machines,Polycom ViaVideo™ Desktop Video Communications Unit,Large Box,0.37,04/02/2009,Returned
2999,15/03/2012,Not Specified,17,618.9,0.09,Regular Air,54.92,36.55,13.89,21607,Heather Kirkland,Home Office,Northwest Territories,Northwest Territories,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Wrap Bag,0.41,17/03/2012,Sold
3006,10/08/2009,Low,35,1665.0395,0.02,Regular Air,366.51,55.99,3.3,21636,Fred Wasserman,Home Office,Northwest Territories,Northwest Territories,Technology,Telephones and Communication,Accessory24,Small Pack,0.59,10/08/2009,Sold
3052,01/04/2010,Low,21,1049.79,0.08,Regular Air,135.79,51.75,19.99,21889,Becky Castell,Consumer,Northwest Territories,Northwest Territories,Furniture,Office Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Small Box,0.55,08/04/2010,Sold
3053,01/04/2010,Low,16,817.18,0.1,Regular Air,103.38,55.29,5.08,21889,Becky Castell,Consumer,Northwest Territories,Northwest Territories,Office Supplies,Storage & Organization,Recycled Steel Personal File for Standard File Folders,Small Box,0.59,03/04/2010,Sold
